study,dataset_key,model_key,seeds,r_star_bits_per_value,coherent_energy_over_entropy,base_codelength_bits_per_token,prefit_prediction,base_codelength_prediction
qwen3_natural,kind_code,qwen3_8b_base,3,0.8523414307666529,78.48831854016159,1.7526341708465762,0.8406839949352504,0.534082908531129
qwen3_natural,kind_dialogue,qwen3_8b_base,3,1.0796848342216252,64.0016056246192,3.014718977418102,0.8459769185252137,0.6400969703263379
qwen3_natural,kind_instruct,qwen3_8b_base,3,0.8348358446025559,58.67704635265357,1.9518987516057678,0.8479223208770826,0.5551304050624803
qwen3_natural,kind_summary,qwen3_8b_base,3,0.6368193259654874,16.301676426399293,2.407522968567134,0.8634047561557898,0.5961367621812061
