study,dataset_key,model_key,seeds,r_star_bits_per_value,coherent_correction_energy,base_codelength_bits_per_token,prefit_prediction,base_codelength_prediction
qwen3_natural,kind_code,qwen3_8b_base,3,0.8523414307666529,118.21915063432276,1.7526341708465762,0.7270733072435082,0.534082908531129
qwen3_natural,kind_dialogue,qwen3_8b_base,3,1.0796848342216252,193.7390884509067,3.014718977418102,0.7152682213358024,0.6400969703263379
qwen3_natural,kind_instruct,qwen3_8b_base,3,0.8348358446025559,112.97997876705313,1.9518987516057678,0.7278922813550676,0.5551304050624803
qwen3_natural,kind_summary,qwen3_8b_base,3,0.6368193259654874,36.494772490202216,2.407522968567134,0.7398482555901066,0.5961367621812061
