study,dataset_key,model_key,seeds,r_star_bits_per_value,surprisal_variance_bits2,base_codelength_bits_per_token,prefit_prediction,base_codelength_prediction
qwen25_natural,kind_code,qwen25_7b_base,3,0.658975990746156,0.44000288757832734,1.9153087538253208,0.6039925879498304,0.7274599329516751
qwen25_natural,kind_dialogue,qwen25_7b_base,3,1.1845548919661695,0.8398865165809367,2.969776538256355,0.6808299483492417,0.8131895428371458
qwen25_natural,kind_instruct,qwen25_7b_base,3,0.7746264252357574,1.1600102266086096,1.88056976373385,0.7423414959490873,0.7238822534669275
qwen25_natural,kind_summary,qwen25_7b_base,3,0.39119903726987415,0.4920949515629068,2.4071694698030255,0.614002041710955,0.7721364008886411
qwen25_natural,panel_math,qwen25_7b_base,3,0.4121487923125579,0.06654692937429418,0.40321393030535546,0.5322332860614213,0.4229030723859156
