study,dataset_key,model_key,seeds,r_star_bits_per_value,correction_rd90_bits,base_codelength_bits_per_token,prefit_prediction,base_codelength_prediction
qwen25_natural,kind_code,qwen25_7b_base,3,0.658975990746156,218.95142242806094,1.9153087538253208,0.7281369344823081,0.7274599329516751
qwen25_natural,kind_dialogue,qwen25_7b_base,3,1.1845548919661695,201.70117083274081,2.969776538256355,0.7010772361727473,0.8131895428371458
qwen25_natural,kind_instruct,qwen25_7b_base,3,0.7746264252357574,194.53566841262332,1.88056976373385,0.6898370329413108,0.7238822534669275
qwen25_natural,kind_summary,qwen25_7b_base,3,0.39119903726987415,243.48819401863886,2.4071694698030255,0.7666266708819656,0.7721364008886411
qwen25_natural,panel_math,qwen25_7b_base,3,0.4121487923125579,192.34616984224104,0.40321393030535546,0.6864024644403023,0.4229030723859156
