study,dataset_key,model_key,seeds,r_star_bits_per_value,fisher_trace,base_codelength_bits_per_token,prefit_prediction,base_codelength_prediction
qwen25_natural,kind_code,qwen25_7b_base,3,0.658975990746156,1495.8684013098261,1.9153087538253208,0.5799976884418824,0.7274599329516751
qwen25_natural,kind_dialogue,qwen25_7b_base,3,1.1845548919661695,4532.326269020111,2.969776538256355,0.6111362737878869,0.8131895428371458
qwen25_natural,kind_instruct,qwen25_7b_base,3,0.7746264252357574,3575.1359130613164,1.88056976373385,0.601320378132509,0.7238822534669275
qwen25_natural,kind_summary,qwen25_7b_base,3,0.39119903726987415,2544.8777653025595,2.4071694698030255,0.5907551792527387,0.7721364008886411
qwen25_natural,panel_math,qwen25_7b_base,3,0.4121487923125579,411.0019946485384,0.40321393030535546,0.5688724870840551,0.4229030723859156
