study,dataset_key,model_key,seeds,r_star_bits_per_value,centered_correction_rd90_bits,base_codelength_bits_per_token,prefit_prediction,base_codelength_prediction
qwen25_natural,kind_code,qwen25_7b_base,3,0.658975990746156,226.13457102117096,1.9153087538253208,0.7108529929369571,0.7274599329516751
qwen25_natural,kind_dialogue,qwen25_7b_base,3,1.1845548919661695,205.63603041104457,2.969776538256355,0.6813352502292902,0.8131895428371458
qwen25_natural,kind_instruct,qwen25_7b_base,3,0.7746264252357574,197.26508693843275,1.88056976373385,0.6692811552405517,0.7238822534669275
qwen25_natural,kind_summary,qwen25_7b_base,3,0.39119903726987415,248.0158553666311,2.4071694698030255,0.7423618761158659,0.7721364008886411
qwen25_natural,panel_math,qwen25_7b_base,3,0.4121487923125579,194.87181853820644,0.40321393030535546,0.6658348669309648,0.4229030723859156
