study,dataset_key,model_key,seeds,r_star_bits_per_value,centered_angular_correction_rd90_bits,base_codelength_bits_per_token,prefit_prediction,base_codelength_prediction
qwen3_natural,kind_code,qwen3_8b_base,3,0.8523414307666529,83.4623720096578,1.7526341708465762,0.344267808216281,0.534082908531129
qwen3_natural,kind_dialogue,qwen3_8b_base,3,1.0796848342216252,71.35929404786992,3.014718977418102,0.3290152442435656,0.6400969703263379
qwen3_natural,kind_instruct,qwen3_8b_base,3,0.8348358446025559,76.53902769754946,1.9518987516057678,0.3355428580541019,0.5551304050624803
qwen3_natural,kind_summary,qwen3_8b_base,3,0.6368193259654874,70.38851551670662,2.407522968567134,0.32779184787310056,0.5961367621812061
