study,dataset_key,model_key,seeds,r_star_bits_per_value,correction_energy_rank90,base_codelength_bits_per_token,prefit_prediction,base_codelength_prediction
qwen3_natural,kind_code,qwen3_8b_base,3,0.8523414307666529,29.0,1.7526341708465762,0.3765428989431603,0.534082908531129
qwen3_natural,kind_dialogue,qwen3_8b_base,3,1.0796848342216252,27.0,3.014718977418102,0.37010233351114374,0.6400969703263379
qwen3_natural,kind_instruct,qwen3_8b_base,3,0.8348358446025559,25.333333333333332,1.9518987516057678,0.3647351956511299,0.5551304050624803
qwen3_natural,kind_summary,qwen3_8b_base,3,0.6368193259654874,28.0,2.407522968567134,0.373322616227152,0.5961367621812061
