study,dataset_key,model_key,seeds,r_star_bits_per_value,dataset_correction_log_volume,base_codelength_bits_per_token,prefit_prediction,base_codelength_prediction
qwen3_natural,kind_code,qwen3_8b_base,3,0.8523414307666529,402.5623353061971,1.7526341708465762,0.472687601787228,0.534082908531129
qwen3_natural,kind_dialogue,qwen3_8b_base,3,1.0796848342216252,391.51167495827855,3.014718977418102,0.4657039836575313,0.6400969703263379
qwen3_natural,kind_instruct,qwen3_8b_base,3,0.8348358446025559,411.4862264989917,1.9518987516057678,0.4783271786414003,0.5551304050624803
qwen3_natural,kind_summary,qwen3_8b_base,3,0.6368193259654874,394.716025855788,2.407522968567134,0.46772901766610725,0.5961367621812061
