study,dataset_key,model_key,seeds,r_star_bits_per_value,hidden_effective_rank,base_codelength_bits_per_token,prefit_prediction,base_codelength_prediction
qwen3_natural,kind_code,qwen3_8b_base,3,0.8523414307666529,15.895504553122828,1.7526341708465762,0.3650386778493855,0.534082908531129
qwen3_natural,kind_dialogue,qwen3_8b_base,3,1.0796848342216252,24.01846884478398,3.014718977418102,0.46383014160047853,0.6400969703263379
qwen3_natural,kind_instruct,qwen3_8b_base,3,0.8348358446025559,19.02599590259358,1.9518987516057678,0.4031117028646296,0.5551304050624803
qwen3_natural,kind_summary,qwen3_8b_base,3,0.6368193259654874,30.128229870084013,2.407522968567134,0.5381370341567344,0.5961367621812061
