study,dataset_key,model_key,seeds,r_star_bits_per_value,centered_angular_correction_logdet,base_codelength_bits_per_token,prefit_prediction,base_codelength_prediction
qwen25_natural,kind_code,qwen25_7b_base,3,0.658975990746156,119.2992051987822,1.9153087538253208,0.6822736944949304,0.7274599329516751
qwen25_natural,kind_dialogue,qwen25_7b_base,3,1.1845548919661695,122.36079034600111,2.969776538256355,0.6942409917926631,0.8131895428371458
qwen25_natural,kind_instruct,qwen25_7b_base,3,0.7746264252357574,130.76015158597616,1.88056976373385,0.7270728903799496,0.7238822534669275
qwen25_natural,kind_summary,qwen25_7b_base,3,0.39119903726987415,121.70069770886808,2.4071694698030255,0.6916607843338598,0.7721364008886411
qwen25_natural,panel_math,qwen25_7b_base,3,0.4121487923125579,114.39369346372204,0.40321393030535546,0.6630987525912864,0.4229030723859156
